pca_components,alpha,umap_n_components,umap_n_neighbors,min_cluster_size,min_samples,cluster_selection_method,n_clusters,n_outliers,outlier_pct,silhouette_global,min_cluster_silhouette,n_bad_clusters,n_weak_clusters,largest_cluster_pct,davies_bouldin,score,meets_all
50,0.5,25,15,60,20,eom,14,1085,30.78014184397163,0.380804181098938,0.21084923,0,0,10.297872340425531,0.7584903221366843,-1215.6028368794327,False
60,0.6,25,15,50,40,eom,6,1086,30.80851063829787,0.4250240921974182,0.29634926,0,0,36.11347517730496,0.62420437201727,-1216.1702127659573,False
70,0.4,20,10,60,40,eom,6,1086,30.80851063829787,0.3607051968574524,0.15768369,0,1,20.05673758865248,0.8677990747921909,-1216.1702127659573,False
60,0.3,20,15,50,20,eom,13,1089,30.893617021276597,0.33337873220443726,0.07058754,0,3,16.312056737588655,0.8539453982483456,-1217.872340425532,False
60,0.7,25,10,50,40,eom,11,1092,30.97872340425532,0.448760986328125,0.30729118,0,0,22.070921985815602,0.7085796372206903,-1219.5744680851064,False
70,0.5,20,20,60,20,eom,11,1094,31.035460992907804,0.3573618531227112,0.15436807,0,1,19.97163120567376,0.7776270495039338,-1220.709219858156,False
50,0.3,30,15,60,20,eom,13,1095,31.06382978723404,0.3888270854949951,0.21818465,0,0,20.822695035460992,0.7253355026735278,-1221.276595744681,False
60,0.4,30,10,60,30,eom,11,1097,31.120567375886527,0.37899819016456604,0.19920956,0,1,15.97163120567376,0.7375465550160206,-1222.4113475177305,False
70,0.7,30,20,60,20,eom,11,1098,31.148936170212764,0.3807445168495178,0.2305465,0,0,21.53191489361702,0.8703447314794097,-1222.9787234042553,False
60,0.3,25,10,60,30,eom,9,1100,31.20567375886525,0.41352641582489014,0.1538951,0,1,20.851063829787233,0.7510541681496217,-1224.113475177305,False
70,0.7,25,20,60,30,eom,11,1107,31.404255319148938,0.32692205905914307,0.068261094,0,2,17.106382978723406,0.8952840243548693,-1228.0851063829787,False
50,0.7,30,10,60,20,leaf,16,1107,31.404255319148938,0.48089927434921265,0.2724532,0,0,8.226950354609928,0.7365752934159683,-1228.0851063829787,False
50,0.7,30,10,40,20,leaf,23,1109,31.460992907801415,0.5114885568618774,0.25617954,0,0,7.319148936170213,0.6345051668194392,-1229.2198581560283,False
60,0.4,20,10,60,20,eom,12,1111,31.5177304964539,0.4195670783519745,0.18386628,0,1,14.468085106382977,0.7269088576820083,-1230.354609929078,False
70,0.3,25,10,60,40,eom,10,1111,31.5177304964539,0.4066799283027649,0.17397477,0,1,21.56028368794326,0.7187367260487373,-1230.354609929078,False
70,0.4,25,15,60,30,eom,8,1111,31.5177304964539,0.273707777261734,0.10033948,0,2,21.95744680851064,0.8679980859791249,-1230.354609929078,False
70,0.5,20,10,60,20,eom,13,1111,31.5177304964539,0.43818801641464233,0.2166327,0,0,10.836879432624114,0.7560732157925443,-1230.354609929078,False
60,0.7,25,15,60,20,leaf,17,1115,31.631205673758867,0.4849758744239807,0.3140576,0,0,7.716312056737588,0.6909294931571583,-1232.6241134751774,False
70,0.4,30,15,50,20,eom,14,1117,31.68794326241135,0.30414173007011414,0.07870838,0,2,16.567375886524825,0.7698678733175223,-1233.758865248227,False
60,0.5,25,20,50,50,eom,5,1119,31.744680851063826,0.2333982139825821,0.074227385,0,1,30.014184397163117,0.8053488799855046,-1234.8936170212764,False
50,0.5,30,10,50,40,eom,10,1121,31.80141843971631,0.3670062720775604,0.048617557,0,1,19.659574468085104,0.8122310009735226,-1236.0283687943263,False
70,0.5,25,15,60,30,eom,7,1121,31.80141843971631,0.32918646931648254,0.14740042,0,1,24.22695035460993,0.8298471100192829,-1236.0283687943263,False
70,0.4,20,15,60,30,eom,8,1123,31.858156028368796,0.33179834485054016,0.15643184,0,1,20.9645390070922,0.773730364206397,-1237.163120567376,False
50,0.5,20,15,60,20,eom,13,1123,31.858156028368796,0.40866079926490784,0.20194538,0,0,12.99290780141844,0.696579013727091,-1237.163120567376,False
60,0.3,20,15,60,30,eom,10,1123,31.858156028368796,0.4111376702785492,0.16273625,0,1,17.24822695035461,0.7182970400575142,-1237.163120567376,False
60,0.5,25,10,60,20,eom,15,1124,31.886524822695034,0.45205819606781006,0.25216448,0,0,16.02836879432624,0.6511519837726534,-1237.7304964539007,False
50,0.5,20,15,50,30,eom,10,1125,31.914893617021278,0.3538370430469513,0.08871718,0,1,19.20567375886525,0.862190523176762,-1238.2978723404256,False
50,0.4,20,15,50,20,eom,15,1125,31.914893617021278,0.35485514998435974,0.08593853,0,2,16.4822695035461,0.7347502670384024,-1238.2978723404256,False
70,0.7,30,15,60,30,eom,11,1128,32.0,0.41088974475860596,0.20343077,0,0,21.4468085106383,0.8224205409061238,-1240.0,False
70,0.7,30,10,40,20,leaf,23,1128,32.0,0.487446665763855,0.2298267,0,0,9.163120567375886,0.6158095466134447,-1240.0,False
70,0.5,30,15,50,20,eom,15,1129,32.02836879432624,0.4161655604839325,0.22535779,0,0,10.156028368794326,0.7079636135223351,-1240.5673758865248,False
50,0.4,30,15,50,20,eom,13,1129,32.02836879432624,0.30597802996635437,0.069274165,0,2,16.652482269503547,0.7882677996352785,-1240.5673758865248,False
50,0.4,25,10,60,20,eom,10,1130,32.05673758865248,0.38329100608825684,0.1067206,0,1,16.4822695035461,0.8027749568926668,-1241.1347517730496,False
70,0.7,25,20,60,40,eom,8,1132,32.11347517730496,0.3208015561103821,0.08251518,0,1,27.54609929078014,0.8689058201020263,-1242.2695035460993,False
60,0.5,25,15,50,20,eom,13,1132,32.11347517730496,0.4071592390537262,0.22418788,0,0,12.964539007092199,0.7089230853289872,-1242.2695035460993,False
50,0.7,30,10,50,20,eom,15,1132,32.11347517730496,0.5101264715194702,0.28792143,0,0,13.673758865248226,0.6620899198382807,-1242.2695035460993,False
50,0.6,25,20,50,40,eom,6,1132,32.11347517730496,0.42659255862236023,0.29323673,0,0,33.787234042553195,0.6495318884951828,-1242.2695035460993,False
60,0.3,20,10,60,40,eom,9,1133,32.141843971631204,0.37570253014564514,0.1900915,0,1,20.28368794326241,0.8940558195089644,-1242.836879432624,False
70,0.7,25,10,50,30,eom,14,1135,32.19858156028369,0.45507025718688965,0.26645502,0,0,22.666666666666664,0.7143886898584315,-1243.971631205674,False
70,0.7,30,15,50,20,eom,15,1135,32.19858156028369,0.45943665504455566,0.2563289,0,0,14.836879432624114,0.691734097215495,-1243.971631205674,False
50,0.7,20,15,50,20,eom,16,1135,32.19858156028369,0.4715272784233093,0.18617955,0,1,9.219858156028367,0.7543540656578034,-1243.971631205674,False
60,0.5,30,15,60,20,eom,12,1136,32.226950354609926,0.3921310305595398,0.1706541,0,1,12.170212765957448,0.730951452788014,-1244.5390070921985,False
50,0.6,20,20,60,40,eom,6,1137,32.25531914893617,0.4256417453289032,0.32574108,0,0,35.77304964539007,0.6375299164359679,-1245.1063829787233,False
50,0.7,30,15,60,20,leaf,15,1137,32.25531914893617,0.44036030769348145,0.13404223,0,1,9.843971631205674,0.8247076833432432,-1245.1063829787233,False
50,0.6,25,15,60,20,eom,11,1137,32.25531914893617,0.3742509186267853,0.076574005,0,2,13.787234042553193,0.7684239143735472,-1245.1063829787233,False
50,0.6,30,15,60,30,eom,7,1139,32.31205673758865,0.4052821397781372,0.20225397,0,0,31.00709219858156,0.7275613624999375,-1246.241134751773,False
50,0.3,25,10,60,50,eom,7,1139,32.31205673758865,0.3683140277862549,0.15805303,0,1,21.56028368794326,0.7184738626157058,-1246.241134751773,False
50,0.6,25,10,60,20,eom,12,1139,32.31205673758865,0.41699475049972534,0.069288485,0,1,12.368794326241135,0.7737349489037872,-1246.241134751773,False
60,0.7,20,10,40,20,leaf,21,1140,32.340425531914896,0.5185645818710327,0.19874242,0,1,8.851063829787234,0.6330420243295636,-1246.808510638298,False
50,0.4,30,10,50,20,eom,14,1141,32.36879432624114,0.426499605178833,0.19416645,0,1,10.297872340425531,0.7338814697847769,-1247.3758865248228,False
60,0.7,30,15,50,30,eom,13,1142,32.39716312056737,0.42144307494163513,0.24642035,0,0,21.163120567375888,0.7795582495544182,-1247.9432624113474,False
50,0.5,20,10,60,20,leaf,15,1142,32.39716312056737,0.4637594223022461,0.22165416,0,0,11.26241134751773,0.7172345387301301,-1247.9432624113474,False
50,0.6,20,20,50,40,eom,6,1142,32.39716312056737,0.43459755182266235,0.31789243,0,0,34.297872340425535,0.6283400187915814,-1247.9432624113474,False
70,0.4,20,10,60,20,leaf,14,1145,32.4822695035461,0.43251070380210876,0.19374177,0,1,14.156028368794328,0.6704032355678461,-1249.645390070922,False
70,0.5,20,15,60,30,eom,8,1145,32.4822695035461,0.3202001750469208,0.11089191,0,1,25.21985815602837,0.7859753708037935,-1249.645390070922,False
50,0.4,30,15,60,20,eom,13,1145,32.4822695035461,0.34347984194755554,0.07284324,0,2,16.76595744680851,0.7446326582461851,-1249.645390070922,False
50,0.7,30,10,50,20,leaf,20,1145,32.4822695035461,0.5003005862236023,0.30533636,0,0,7.687943262411348,0.645941713550424,-1249.645390070922,False
60,0.7,30,20,60,30,eom,11,1146,32.51063829787234,0.38357672095298767,0.22238001,0,0,20.4822695035461,0.8848903666681942,-1250.212765957447,False
70,0.3,25,15,60,30,eom,8,1146,32.51063829787234,0.31953397393226624,0.1048859,0,1,24.652482269503544,0.7945895286469347,-1250.212765957447,False
60,0.6,25,20,50,40,eom,7,1146,32.51063829787234,0.28726041316986084,0.04038118,0,1,33.248226950354606,0.7775203791012018,-1250.212765957447,False
50,0.7,25,15,60,40,eom,11,1149,32.59574468085106,0.3877078592777252,0.1688004,0,1,20.397163120567377,0.8427552609462008,-1251.9148936170213,False
50,0.6,25,10,50,50,eom,5,1150,32.62411347517731,0.4551381468772888,0.36431393,0,0,35.29078014184397,0.6097963107829066,-1252.4822695035461,False
50,0.6,25,10,60,50,eom,5,1150,32.62411347517731,0.4380694329738617,0.33417067,0,0,36.340425531914896,0.62606909300495,-1252.4822695035461,False
70,0.6,20,15,50,20,eom,12,1150,32.62411347517731,0.390741229057312,0.075804345,0,1,12.312056737588653,0.7464029601109538,-1252.4822695035461,False
50,0.7,25,20,50,20,eom,16,1151,32.652482269503544,0.46191874146461487,0.15152167,0,1,8.397163120567376,0.7863527238714649,-1253.049645390071,False
70,0.7,20,15,50,30,eom,13,1154,32.737588652482266,0.4793597161769867,0.22885075,0,0,14.638297872340425,0.7117161608301299,-1254.7517730496454,False
60,0.4,30,10,50,30,eom,10,1154,32.737588652482266,0.32994458079338074,0.07774706,0,2,16.51063829787234,0.7874712118210849,-1254.7517730496454,False
50,0.3,30,20,60,20,eom,9,1156,32.794326241134755,0.3704257011413574,0.115960866,0,1,15.290780141843971,0.8059094204381755,-1255.886524822695,False
60,0.7,30,15,50,20,eom,15,1157,32.82269503546099,0.49041223526000977,0.2672718,0,0,13.50354609929078,0.7292340597272754,-1256.4539007092199,False
50,0.6,30,15,50,40,eom,7,1158,32.851063829787236,0.27803096175193787,0.014477603,0,1,31.80141843971631,0.7879180933310835,-1257.0212765957447,False
50,0.4,20,15,60,30,eom,6,1158,32.851063829787236,0.3678883910179138,0.18014497,0,1,22.070921985815602,0.8869335832027275,-1257.0212765957447,False
70,0.7,25,10,50,20,eom,17,1158,32.851063829787236,0.5047754049301147,0.2862161,0,0,7.092198581560284,0.6679919731225673,-1257.0212765957447,False
70,0.5,25,15,50,20,eom,13,1158,32.851063829787236,0.31365907192230225,0.038093098,0,3,17.73049645390071,0.7663343723690587,-1257.0212765957447,False
50,0.3,20,20,50,20,eom,14,1159,32.87943262411348,0.35998374223709106,0.08612959,0,2,14.72340425531915,0.8044951865969686,-1257.5886524822695,False
50,0.7,30,10,60,50,eom,8,1161,32.93617021276596,0.32306167483329773,0.022645222,0,1,21.929078014184398,0.9242606698722547,-1258.723404255319,False
50,0.4,25,20,60,20,eom,8,1163,32.99290780141844,0.28529873490333557,0.14427055,0,1,23.80141843971631,0.8694518931871467,-1259.8581560283687,False
70,0.4,30,10,60,30,eom,8,1163,32.99290780141844,0.426125705242157,0.2236709,0,0,16.397163120567377,0.7451820018790664,-1259.8581560283687,False
70,0.3,20,15,60,30,eom,12,1164,33.02127659574468,0.36020538210868835,0.08085969,0,2,18.156028368794328,0.7427083848536985,-1260.4255319148936,False
50,0.7,20,10,60,40,eom,9,1164,33.02127659574468,0.437272310256958,0.31598756,0,0,21.4468085106383,0.7543523190733544,-1260.4255319148936,False
60,0.5,20,20,50,20,eom,13,1167,33.1063829787234,0.3253517150878906,0.049049538,0,1,18.099290780141843,0.8399036366287919,-1262.127659574468,False
70,0.5,20,10,50,30,eom,13,1168,33.13475177304965,0.44061416387557983,0.25919625,0,0,13.390070921985817,0.7202449379120482,-1262.695035460993,False
70,0.4,25,10,60,40,eom,7,1168,33.13475177304965,0.4083358645439148,0.19242787,0,1,20.368794326241137,0.839907607001834,-1262.695035460993,False
60,0.5,30,20,50,20,eom,12,1168,33.13475177304965,0.3444676697254181,0.053590745,0,1,17.872340425531917,0.8581023234942188,-1262.695035460993,False
60,0.7,25,20,50,20,eom,16,1169,33.163120567375884,0.46375030279159546,0.254159,0,0,8.709219858156029,0.8154296503353666,-1263.2624113475176,False
50,0.4,30,10,60,20,leaf,16,1169,33.163120567375884,0.4279124438762665,0.14425638,0,1,10.666666666666668,0.7222981863854299,-1263.2624113475176,False
70,0.4,20,10,50,40,eom,11,1171,33.21985815602837,0.3184450566768646,0.109775774,0,2,15.886524822695037,0.7556490555328644,-1264.3971631205675,False
70,0.7,20,15,50,20,eom,16,1172,33.248226950354606,0.4890524744987488,0.32303363,0,0,8.51063829787234,0.713775024776261,-1264.964539007092,False
60,0.6,20,15,50,20,eom,12,1172,33.248226950354606,0.4003996253013611,0.076187894,0,2,11.71631205673759,0.7394603936763078,-1264.964539007092,False
60,0.6,30,20,60,40,eom,6,1173,33.276595744680854,0.4387890100479126,0.26231784,0,0,33.673758865248224,0.6261058764380786,-1265.531914893617,False
60,0.7,20,20,50,30,eom,12,1174,33.304964539007095,0.3513462543487549,0.12570612,0,1,25.98581560283688,0.788889319191126,-1266.099290780142,False
50,0.7,20,15,50,20,leaf,17,1176,33.361702127659576,0.4751625061035156,0.27183622,0,0,8.226950354609928,0.7167665761145887,-1267.2340425531916,False
70,0.7,25,10,60,40,eom,11,1182,33.53191489361702,0.4144006073474884,0.2603999,0,0,22.666666666666664,0.797521513859061,-1270.6382978723404,False
60,0.7,25,15,60,30,eom,13,1183,33.56028368794326,0.4161827564239502,0.24065766,0,0,21.02127659574468,0.7466691550816164,-1271.2056737588653,False
60,0.4,30,15,50,20,eom,14,1185,33.61702127659574,0.35585910081863403,0.06511464,0,2,16.0,0.7973579717990014,-1272.340425531915,False
60,0.6,25,20,50,20,eom,13,1188,33.702127659574465,0.3455370366573334,0.06682109,0,2,12.51063829787234,0.773032284035701,-1274.0425531914893,False
70,0.5,30,10,60,30,eom,13,1188,33.702127659574465,0.4616173803806305,0.24415426,0,0,12.879432624113477,0.682474719166955,-1274.0425531914893,False
60,0.7,30,15,60,20,eom,12,1190,33.75886524822695,0.4589175581932068,0.14251465,0,1,12.22695035460993,0.7795413719015364,-1275.177304964539,False
70,0.5,20,15,50,30,eom,11,1191,33.787234042553195,0.39726522564888,0.26317364,0,0,20.19858156028369,0.8051693150711017,-1275.744680851064,False
50,0.4,30,20,50,20,eom,14,1191,33.787234042553195,0.3425053656101227,0.06031116,0,3,16.425531914893618,0.8410493745976988,-1275.744680851064,False
70,0.3,25,10,50,40,eom,12,1191,33.787234042553195,0.43732354044914246,0.2820813,0,0,21.30496453900709,0.6304873712858255,-1275.744680851064,False
70,0.5,25,15,60,20,eom,12,1191,33.787234042553195,0.4231247305870056,0.24820903,0,0,14.26950354609929,0.6969974002045191,-1275.744680851064,False
60,0.4,25,10,60,40,eom,8,1192,33.815602836879435,0.42236682772636414,0.25122046,0,0,17.163120567375888,0.7346796877058153,-1276.3120567375886,False
70,0.7,25,20,50,20,eom,17,1194,33.87234042553192,0.4958176612854004,0.31617093,0,0,8.595744680851064,0.6797797511763585,-1277.4468085106382,False
70,0.7,20,10,60,20,leaf,16,1195,33.90070921985816,0.4756220877170563,0.14763711,0,1,7.687943262411348,0.7633873166915457,-1278.0141843971633,False
60,0.7,30,15,60,40,eom,9,1196,33.9290780141844,0.40388423204421997,0.18163303,0,1,20.76595744680851,0.8260026718104592,-1278.5815602836878,False
60,0.4,25,10,60,30,eom,11,1196,33.9290780141844,0.4095325469970703,0.22975747,0,0,15.035460992907801,0.7177448685481854,-1278.5815602836878,False
70,0.7,30,15,50,20,leaf,17,1197,33.95744680851064,0.5064494013786316,0.30030078,0,0,8.283687943262413,0.7060538094114513,-1279.148936170213,False
50,0.5,30,15,50,20,eom,15,1198,33.98581560283688,0.44254574179649353,0.191224,0,1,12.879432624113477,0.6477849236167579,-1279.7163120567375,False
70,0.3,30,20,50,20,eom,15,1198,33.98581560283688,0.3603146970272064,0.028432177,0,1,14.921985815602836,0.8043321977688672,-1279.7163120567375,False
60,0.3,25,15,50,40,eom,7,1199,34.01418439716312,0.3574348986148834,0.15483074,0,1,24.085106382978726,0.7327193188023643,-1280.2836879432625,False
60,0.6,25,10,50,20,eom,15,1199,34.01418439716312,0.389656126499176,0.008706207,0,2,11.063829787234042,0.7823733678596896,-1280.2836879432625,False
50,0.5,20,10,60,50,eom,5,1199,34.01418439716312,0.479193776845932,0.3890416,0,0,37.81560283687943,0.5741507827042406,-1280.2836879432625,False
50,0.7,20,10,50,40,eom,11,1199,34.01418439716312,0.4287450909614563,0.27726492,0,0,20.397163120567377,0.7517931117695653,-1280.2836879432625,False
70,0.7,25,10,60,20,leaf,17,1200,34.04255319148936,0.5022573471069336,0.26774123,0,0,7.914893617021276,0.6987846607415591,-1280.851063829787,False
60,0.5,25,20,60,30,eom,5,1201,34.0709219858156,0.381771445274353,0.27727795,0,0,24.085106382978726,0.8629597939705483,-1281.4184397163122,False
60,0.7,25,20,60,20,leaf,18,1201,34.0709219858156,0.48593083024024963,0.11715879,0,1,8.595744680851064,0.7182943154795113,-1281.4184397163122,False
70,0.3,25,10,50,30,eom,12,1201,34.0709219858156,0.4480315148830414,0.26358673,0,0,21.02127659574468,0.6263752513856814,-1281.4184397163122,False
60,0.7,20,15,60,40,eom,10,1202,34.09929078014184,0.3840215802192688,0.18247792,0,1,21.163120567375888,0.8382654062959839,-1281.9858156028367,False
60,0.7,30,20,60,20,leaf,15,1203,34.12765957446808,0.444082647562027,0.1550917,0,1,10.212765957446807,0.8592048432599452,-1282.5531914893618,False
50,0.7,20,10,60,20,leaf,18,1203,34.12765957446808,0.5145139694213867,0.3324323,0,0,7.205673758865248,0.6532269984878918,-1282.5531914893618,False
50,0.5,20,20,50,20,eom,14,1204,34.15602836879433,0.3210292160511017,0.03989428,0,1,18.865248226950353,0.7784169597713174,-1283.1205673758866,False
60,0.5,20,15,50,40,eom,8,1204,34.15602836879433,0.3505297005176544,0.12169789,0,1,23.829787234042556,0.7547391665648562,-1283.1205673758866,False
60,0.5,30,15,50,30,eom,12,1206,34.21276595744681,0.3505065143108368,0.092451945,0,1,16.73758865248227,0.8084932695509336,-1284.2553191489362,False
70,0.5,20,10,40,20,leaf,20,1207,34.24113475177305,0.45456093549728394,0.21795683,0,0,10.070921985815604,0.664358963713166,-1284.822695035461,False
50,0.3,25,10,60,20,eom,14,1210,34.326241134751776,0.3568863570690155,0.038100626,0,1,16.567375886524825,0.8343625362548625,-1286.5248226950355,False
50,0.5,25,10,40,20,leaf,23,1210,34.326241134751776,0.4823726713657379,0.25449705,0,0,10.75177304964539,0.6487624743561075,-1286.5248226950355,False
50,0.3,20,10,60,40,eom,9,1211,34.35460992907801,0.32899850606918335,0.092648186,0,2,23.29078014184397,0.9389096569871962,-1287.0921985815603,False
50,0.7,20,10,40,20,leaf,25,1211,34.35460992907801,0.5273767709732056,0.27452746,0,0,7.9432624113475185,0.5940290501917089,-1287.0921985815603,False
70,0.5,25,10,50,40,eom,12,1211,34.35460992907801,0.4582368731498718,0.27813357,0,0,12.198581560283687,0.6777032483356438,-1287.0921985815603,False
60,0.5,30,15,50,20,eom,15,1212,34.38297872340426,0.42505013942718506,0.11800827,0,1,13.900709219858157,0.6696186685955582,-1287.659574468085,False
60,0.4,25,10,50,20,leaf,19,1212,34.38297872340426,0.46527567505836487,0.16766639,0,1,9.588652482269504,0.6669693881404438,-1287.659574468085,False
60,0.5,20,20,60,40,eom,6,1213,34.4113475177305,0.37963518500328064,0.16645968,0,1,22.411347517730494,0.7940567093435164,-1288.22695035461,False
50,0.7,30,15,50,20,leaf,17,1213,34.4113475177305,0.5009507536888123,0.34139287,0,0,8.99290780141844,0.6928926897580707,-1288.22695035461,False
60,0.4,20,10,50,20,leaf,19,1214,34.43971631205674,0.40746521949768066,0.11232826,0,2,10.326241134751774,0.7156157882914939,-1288.7943262411347,False
50,0.4,30,10,60,40,eom,8,1215,34.46808510638298,0.40692201256752014,0.24424574,0,0,19.23404255319149,0.7541938240527251,-1289.3617021276596,False
70,0.5,30,15,60,20,eom,12,1219,34.58156028368794,0.4209834933280945,0.27729598,0,0,12.936170212765957,0.713810110892403,-1291.6312056737588,False
50,0.6,30,20,50,40,eom,6,1219,34.58156028368794,0.44755157828330994,0.29034674,0,0,32.31205673758865,0.6106162064409085,-1291.6312056737588,False
